Kota/Kabupaten,Tanggal,Imsak,Subuh,Terbit,Dhuha,Dzuhur,Ashar,Maghrib,Isya
Kab. Kepulauan Seribu,"Kamis, 14/12/2028",04:02,04:12,05:31,06:00,11:52,15:18,18:05,19:21
Kab. Kepulauan Seribu,"Jumat, 15/12/2028",04:02,04:12,05:32,06:01,11:52,15:18,18:06,19:21
Kab. Kepulauan Seribu,"Sabtu, 16/12/2028",04:03,04:13,05:32,06:01,11:53,15:19,18:06,19:22
Kab. Kepulauan Seribu,"Minggu, 17/12/2028",04:03,04:13,05:33,06:02,11:53,15:20,18:07,19:22
Kab. Kepulauan Seribu,"Senin, 18/12/2028",04:04,04:14,05:33,06:02,11:54,15:20,18:07,19:23
Kab. Kepulauan Seribu,"Selasa, 19/12/2028",04:04,04:14,05:34,06:03,11:54,15:21,18:08,19:23
Kab. Kepulauan Seribu,"Rabu, 20/12/2028",04:05,04:15,05:34,06:03,11:55,15:21,18:08,19:24
Kab. Kepulauan Seribu,"Kamis, 21/12/2028",04:05,04:15,05:35,06:04,11:55,15:22,18:09,19:24
Kab. Kepulauan Seribu,"Jumat, 22/12/2028",04:06,04:16,05:35,06:04,11:56,15:22,18:09,19:25
Kab. Kepulauan Seribu,"Sabtu, 23/12/2028",04:06,04:16,05:36,06:05,11:56,15:23,18:10,19:25
Kab. Kepulauan Seribu,"Minggu, 24/12/2028",04:07,04:17,05:36,06:05,11:57,15:23,18:10,19:26
Kab. Kepulauan Seribu,"Senin, 25/12/2028",04:07,04:17,05:37,06:06,11:57,15:24,18:11,19:26
Kab. Kepulauan Seribu,"Selasa, 26/12/2028",04:08,04:18,05:37,06:06,11:58,15:24,18:11,19:27
Kab. Kepulauan Seribu,"Rabu, 27/12/2028",04:08,04:18,05:38,06:07,11:58,15:24,18:12,19:27
Kab. Kepulauan Seribu,"Kamis, 28/12/2028",04:09,04:19,05:38,06:07,11:59,15:25,18:12,19:27
Kab. Kepulauan Seribu,"Jumat, 29/12/2028",04:09,04:19,05:39,06:08,11:59,15:25,18:13,19:28
Kab. Kepulauan Seribu,"Sabtu, 30/12/2028",04:10,04:20,05:39,06:08,12:00,15:26,18:13,19:28
Kab. Kepulauan Seribu,"Minggu, 31/12/2028",04:11,04:21,05:40,06:09,12:00,15:26,18:13,19:29
